video_id,title,channel_name,channel_id,source_query,source_group,dataset_sources,channel_handle,published_time,view_count_text,description_snippet,video_url,query_hits,keywords,description,view_count,publish_date,upload_date,category,owner_handle
UzeOcBM9cuU,Conred Podcast Episodio 04: Amenaza sísmica y volcánica en Guatemala,Conred,UC6SA1dVHvAkc6yNS_t5cbGw,Conred Guatemala,official_gov,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv,/@Conred_GT,hace 5 meses,127 vistas,"En nuestro nuevo episodio del podcast SE-CONRED, conversamos junto a INSIVUMEH sobre: ✔️ ¿Por qué Guatemala es un ...",https://www.youtube.com/watch?v=UzeOcBM9cuU,"[""Conred Guatemala""]",[],"🎙️ En nuestro nuevo episodio del podcast SE-CONRED, conversamos junto a INSIVUMEH sobre:

✔️ ¿Por qué Guatemala es un país sísmico y volcánico? 🌋

🔎 Informarse es el primer paso para actuar con prevención.

¡La Prevención es tarea de Todos!",127,2026-03-10T17:33:15-07:00,2026-03-10T17:33:15-07:00,Education,/@Conred_GT
VfBrLONPnFM,ME quité el MIEDO de viajar en los buses de GUATEMALA 🔥,De todo Gt,UCDfEVbDrimcKw5lfbps915g,guatemala transporte,topic,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv,/@detodogt,hace 1 año,"329,474 vistas",En este video me atreví a hacer algo que siempre me dio miedo: viajar en los famosos buses de Guatemala. Lo que comenzó ...,https://www.youtube.com/watch?v=VfBrLONPnFM,"[""guatemala transporte""]",[],"En este video me atreví a hacer algo que siempre me dio miedo: viajar en los famosos buses de Guatemala. 🚍 Lo que comenzó como una simple travesía terminó convirtiéndose en una aventura peligrosa, llena de emociones, risas, sustos y hasta un momento en el que ¡olvidamos a mi amigo en el camino! 😱

Todo esto lo hice con un solo objetivo: llegar a un lugar donde se celebra una tradición única en Guatemala que muy pocos conocen. Durante el viaje, sentí nervios, incertidumbre y adrenalina… pero también descubrí el verdadero espíritu de viajar en bus como lo hacen miles de guatemaltecos todos los días.

¿Vale la pena superar el miedo? ¿Es realmente peligroso viajar en bus por Guatemala?

🔥 ¡Acompañame en esta experiencia real, chapina y llena de sorpresas!

#BusesDeGuatemala #AventuraChapina #TradicionesDeGuatemala #ViajarPorGuatemala #GuatemalaReal #BusesRojos #TurismoGuatemala #MiedoSuperado #DeTodoGT",329489,2025-08-06T18:55:10-07:00,2025-08-06T18:55:10-07:00,People & Blogs,/@detodogt
VgcpKa1h_2Q,CONQUISTA LA CIUDAD / 21K BAM de la Municipalidad de Guatemala,21KMuniGuate,UC_nkMVSKgO9PeEaZ3LbPodg,Municipalidad de Guatemala,topic,youtube_target_channels.csv,/@21KMuniGuate,hace 12 años,"3,110 vistas",comercial de la edición 2014 de los 21K BAM de la Municipalidad de Guatemala. Producción de TVR HD.,https://www.youtube.com/watch?v=VgcpKa1h_2Q,"[""Municipalidad de Guatemala""]","[""carrera"", ""maratón"", ""media maratón"", ""guatemala"", ""ciudad de guatemala"", ""21k"", ""21k de la muni"", ""muni"", ""arzú"", ""carreras"", ""atletismo"", ""21k bam de la muni"", ""municipalidad"", ""alvaro arzú"", ""capital"", ""deporte"", ""conquista la ciudad"", ""#21kmuniguate""]","comercial de la edición 2014 de los 21K BAM de la Municipalidad de Guatemala.
Producción de TVR HD.",3110,2014-08-04T13:18:37-07:00,2014-08-04T13:18:37-07:00,Sports,/@21KMuniGuate
VuIl4tjeKGQ,La ciudad sigue modernizándose para ti y tu familia.,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,official_gov,target_small_listing.csv | youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv | youtube_lab_targets.csv | youtube_lab_targets_small.csv | youtube_target_channels.csv,/@MunicipalidaddeGuatemala-1551,hace 3 años,"39,168 vistas",MuniGuate #InnovamosParaTi #UnaCiudadParaCrecer.,https://www.youtube.com/watch?v=VuIl4tjeKGQ,"[""Municipalidad de Guatemala""]","[""Ricardo"", ""Quiñónez"", ""Administración"", ""Alcalde"", ""Alcaldía"", ""Alcaldías"", ""Municipalidad"", ""Municipal"", ""Muni"", ""Cumple"", ""Equipo"", ""Transparencia"", ""Servicios"", ""Servir"", ""Servidor"", ""Público"", ""Pasión"", ""Todos"", ""Somos"", ""La"", ""Ciudad"", ""Del"", ""Futuro"", ""Para"", ""Vivir""]",#MuniGuate #InnovamosParaTi #UnaCiudadParaCrecer,39168,2023-05-15T08:16:11-07:00,2023-05-15T08:16:11-07:00,News & Politics,/@MunicipalidaddeGuatemala-1551
W415t12o3DA,Mujer con crisis nerviosa tras intento de asalto,TN23 Guatemala,UCt5Dw7ePnn0AqPqRF8Xpjkw,guatemala noticias,topic,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv,/@TN23TodoNoticias,hace 6 días,"4,727 vistas",Interceptaron a la víctima en la zona 10 de Guatemala.,https://www.youtube.com/watch?v=W415t12o3DA,"[""guatemala noticias""]","[""Actualidad"", ""ChapinTV"", ""Guatemala"", ""Noticias"", ""Noticias de Guatemala"", ""TN23 Matutina"", ""asalto"", ""ataque armado"", ""zona 10"", ""TN23"", ""información"", ""noticias"", ""mujer con crisis nerviosa""]",Interceptaron a la víctima en la zona 10 de Guatemala.,4737,2026-08-25T14:06:48-07:00,2026-08-25T14:06:48-07:00,News & Politics,/@TN23TodoNoticias
WIUZtitfLRw,Caminar en una ciudad hecha para carros,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@quorumgt/videos,channel,quorum_channel.csv | quorum_complete.csv | youtube_guatemala_plus.csv,/@quorumgt,,,"🚗 Caminar por la #CiudaddeGuatemala es un reto de sobrevivencia. ¿Por qué? Porque la infraestructura prioriza a los #carros antes que a las personas.  🫱 Seguí en nuestras redes #ElAtasco, nuestra cobertura sobre #movilid",https://www.youtube.com/watch?v=WIUZtitfLRw,"[""@quorumgt/videos""]",[],"🚗 Caminar por la #CiudaddeGuatemala es un reto de sobrevivencia. ¿Por qué? Porque la infraestructura prioriza a los #carros antes que a las personas.

🫱 Seguí en nuestras redes #ElAtasco, nuestra cobertura sobre #movilidad. Si aún no lo has hecho, entrale al test para ver qué tan caminable es tu barrio: https://ds8l19rhon2.typeform.com/elatasco

↗️ Identifiquemos y hablemos sobre los problemas para empezar a buscar soluciones.",422,2024-11-20T17:15:06-08:00,2024-11-20T17:15:06-08:00,News & Politics,/@quorumgt
WQcgx8rs0Qo,"PMT SE BURL4 DE UN MOTORISTA D1SC4PACIT4D0, DISCULPESE POR FAVOR VILLA NUEVA, GUATEMALA.",Cronos Time GT,UCH1AYkCs1GpNK_xUwFYTsaQ,PMT Guatemala,official_gov,youtube_guatemala.csv | youtube_guatemala_plus.csv,/@CronosTime,hace 2 meses,"1,861 vistas","PMT SE BURL4 DE UN MOTORISTA D1SC4PACIT4D0, DISCULPESE POR FAVOR VILLA NUEVA, GUATEMALA... Facebook: ...",https://www.youtube.com/watch?v=WQcgx8rs0Qo,"[""PMT Guatemala""]","[""guatemala"", ""guate"", ""guatemala city"", ""cronos time gt"", ""cronos"", ""time"", ""cronostimegt"", ""noticias guatemala"", ""noticias gt"", ""pmt"", ""pmt guatemala"", ""pmt villa nueva"", ""villa nueva"", ""villanueva"", ""villanuevaguatemala"", ""videos chapin"", ""videosguatemala""]","PMT SE BURL4 DE UN MOTORISTA D1SC4PACIT4D0, DISCULPESE POR FAVOR VILLA NUEVA, GUATEMALA...


Facebook: https://www.facebook.com/CronosTime2
Instagram: https://www.instagram.com/cronostimegt/
Twitter: https://twitter.com/CronosTime4


by: El Espectador Guatemala / Creative community

                                International Attribution

–––––––––––––––– Daylight (instrumental) de RYYZNhttps://soundcloud.com/ryyzn Creative Commons — Attribution 3.0 Unported — CC BY 3.0 Descarga gratuita / Transmisión:https://bit.ly/3JifOId Música promovida por Audio Libraryhttps://youtu.be/sm3bb34UqCo


––––––––––––––––––––––––––––––
Ice Flow by Kevin MacLeod http://incompetech.com
Creative Commons — Attribution 4.0 International — CC BY 4.0
Free Download / Stream: https://bit.ly/ice-flow
Music promoted by Audio Library   
 • Ice Flow – Kevin ...  
––––––––––––––––––––––––––––––
🎵 Track Info:
Title: Ice Flow by Kevin MacLeod
Genre and Mood: Hip Hop & Rap + Dark
———
🎧 Available on: 
YouTube:   
 • Ice Flow  
iTunes: https://music.apple.com/us/album/ice-...
Incompetech: http://goo.gl/U1OgOP

#guatemala #GUATE #conostimegt #noticiasguatemala",1861,2026-06-26T12:20:11-07:00,2026-06-26T12:20:11-07:00,Education,/@CronosTime
WXA2Apo79jA,Resumen de atención a Emergencias CIV,CIV -Ministerio de Comunicaciones,UCAutgrPkiLhZxTB-Ujje1fw,Ministerio de Comunicaciones Guatemala,official_gov,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv,/@CIV_Guatemala,hace 2 años,29 vistas,"Resumen de atención a Emergencias CIV El Ministerio de Comunicaciones Infraestructura y Vivienda #CIV, ha respondido a 283 ...",https://www.youtube.com/watch?v=WXA2Apo79jA,"[""Ministerio de Comunicaciones Guatemala""]",[],"Resumen de atención a Emergencias CIV
El Ministerio de Comunicaciones Infraestructura y Vivienda #CIV, ha respondido a 283 emergencias debido a las lluvias en Guatemala.
🚧🌧️ Dirección General De Caminos -Caminos-, COVIAL (Unidad Ejecutora de Conservación Vial) y Fondo Social de Solidaridad - CIV han trabajado, desde limpiar derrumbes hasta proteger nuestras carreteras, comprometidos con tu seguridad. 🚗🛣️🛠️
¡Seguimos adelante! 💪🇬🇹",29,2024-08-26T09:29:25-07:00,2024-08-26T09:29:25-07:00,News & Politics,/@CIV_Guatemala
WXgGL9rZUHo,#EnvivoDCA | Conferencia de prensa del Gobierno de Guatemala,Diario de Centro América,UCaivrAhro2BpsJdrPe-IyRg,Gobierno de Guatemala,topic,youtube_target_channels.csv,/@dcaguatemala,Transmitido hace 5 meses,190 vistas,Conferencia de prensa del Gobierno de Guatemala.,https://www.youtube.com/watch?v=WXgGL9rZUHo,"[""Gobierno de Guatemala""]",[],Conferencia de prensa del Gobierno de Guatemala,190,2026-03-05T07:37:25-08:00,2026-03-05T07:37:25-08:00,News & Politics,/@dcaguatemala
XLkVzqqL34Q,Nueva Mega Autopista Xochi en Guatemala 🇬🇹 ¿Vale la pena? (Te ahorra hasta 3 horas),One Life,UCkXkEfAaEGxUaIT6TBBkwMw,guatemala trafico,topic,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv,/@onelife5106,hace 4 meses,"44,514 vistas",Probamos la NUEVA AUTOPISTA XOCHI en Guatemala! En este video te muestro cómo será esta mega obra que conecta ...,https://www.youtube.com/watch?v=XLkVzqqL34Q,"[""guatemala trafico""]","[""one life"", ""one life guatemala"", ""call me jorge"", ""call me jorgre viajes"", ""call me jorge vlogs"", ""como"", ""es"", ""guatemala"", ""a si es guatemala"", ""guatemala city"", ""vlog"", ""vlog en guatemala"", ""antigua"", ""mayas"", ""antigua guatemala"", ""panajachel"", ""proceciones"", ""comida de guatemala"", ""shucos"", ""churrasco"", ""comida callejera guatemalteca"", ""refrescos"", ""chapines"", ""chapin"", ""gerson martinez"", ""mefi martinez"", ""caminal juyu"", ""caminando por guate"", ""lugares para visitar en gustemala"", ""volcanes de guatemala"", ""guate""]","¡Probamos la NUEVA AUTOPISTA XOCHI en Guatemala! 🇬🇹🚧

En este video te muestro cómo será esta mega obra que conecta desde el km 141 hasta el km 170, con más de 31 kilómetros de carretera moderna que promete ahorrarte entre 2:30 a 3 horas de tráfico 😱

¿Vale la pena pagar el peaje? 💰
El costo estimado va desde Q5 hasta Q30 dependiendo del tramo, pero el tiempo que te ahorras puede hacer toda la diferencia si vas rumbo a Retalhuleu, IRTRA o la costa sur.

Grabé tomas con dron 📸, recorrí la zona y te explico todo lo que necesitas saber antes de usar esta nueva ruta.

👉 Ideal para viajeros, familias y creadores que van hacia:
- IRTRA Retalhuleu 🎢
- Playas del Pacífico 🌊
- Costa Sur de Guatemala

🔥 ¿Tú la usarías? Déjamelo en los comentarios

📍 Sígueme para más contenido de Guatemala:
One Life 🌎

#AutopistaXochi #Guatemala #Infraestructura #Retalhuleu #IRTRA #ViajesGuatemala

autopista xochi
xochi guatemala
nueva autopista guatemala
carretera cocales reu
autopista retalhuleu
infraestructura guatemala 2026
irtra como llegar
ruta a retalhuleu sin trafico
carreteras guatemala nuevas
viajar a reu rapido
guatemala travel vlog
one life guatemala
autopista peaje guatemala
costa sur guatemala carretera
xochi autopista costo

#Guatemala #AutopistaXochi #Reu #IRTRA #ViajesGT #Infraestructura #OneLife #Cocales #retalhuleu 

PATREON
ya puedes apoyar este canal suscribete a mi pagina de patreon pra recibir muchos beneficios y estaré muy agradecido y podré mejorar el equipo de grabación bendiciones amigos
🙏👍👉 https://bit.ly/3eU5ZSv",44510,2026-04-08T16:40:14-07:00,2026-04-08T16:40:14-07:00,Entertainment,/@onelife5106
XVZM15KVXjM,Conoce sobre la actualización de la Norma para la Reducción de Desastres número 2 (NRD2).,Conred,UC6SA1dVHvAkc6yNS_t5cbGw,Conred Guatemala,official_gov,youtube_guatemala.csv | youtube_guatemala_plus.csv,/@Conred_GT,hace 8 meses,267 vistas,La Secretaría Ejecutiva de la CONRED informa a la población sobre la actualización de la Norma para la Reducción de ...,https://www.youtube.com/watch?v=XVZM15KVXjM,"[""Conred Guatemala""]",[],"La Secretaría Ejecutiva de la CONRED informa a la población sobre la actualización de la Norma para la Reducción de Desastres número 2 (NRD2).
ANAM Guatemala",267,2025-12-23T07:48:19-08:00,2025-12-23T07:48:19-08:00,Education,/@Conred_GT
X_FAIef8qlE,Cruzando la ciudad a puro Transmetro,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@quorumgt/videos,channel,quorum_channel.csv | quorum_complete.csv | youtube_guatemala_plus.csv,/@quorumgt,,,🚌 Un reto que en teoría debería ser sencillo: atravesar la ciudad de Guatemala en Transmetro. @moiete se aventó el viaje. Contanos:  🤔 ¿Cómo es tu experiencia usando el Transmetro? ¿Qué crees que necesita mejorar?,https://www.youtube.com/watch?v=X_FAIef8qlE,"[""@quorumgt/videos""]","[""#transmetro #ciudaddeguatemala #muniguate #zona18 #centrasur""]","🚌 Un reto que en teoría debería ser sencillo: atravesar la ciudad de Guatemala en Transmetro. @moiete se aventó el viaje. Contanos:

🤔 ¿Cómo es tu experiencia usando el Transmetro? ¿Qué crees que necesita mejorar?",1140,2025-10-03T14:42:06-07:00,2025-10-03T14:42:06-07:00,News & Politics,/@quorumgt
XktDG8dmcd0,Torrenciales lluvias dejan decenas de muertos y miles de evacuados,DW Español,UCT4Jg8h03dD0iN3Pb5L0PMA,guatemala lluvias,topic,youtube_guatemala.csv | youtube_guatemala_plus.csv,/@dwespanol,hace 2 años,"5,171 vistas","En Guatemala, la temporada de lluvias ha dejado un devastador saldo: 29 fallecidos, más de dos millones de afectados y 10.000 ...",https://www.youtube.com/watch?v=XktDG8dmcd0,"[""guatemala lluvias""]","[""DW Español"", ""DW"", ""Deutsche Welle"", ""DW Español noticias"", ""DW noticias"", ""Guatemala"", ""desbordamiento"", ""río El Naranjo"", ""muertos"", ""desaparecidos"", ""cambio climático"", ""tragedia"", ""dw noticias""]","En Guatemala, la temporada de lluvias ha dejado un devastador saldo: 29 fallecidos, más de dos millones de afectados y  10.000 evacuados, con graves daños en la infraestructura. Se suma una tragedia en el asentamiento ""Dios es Fiel"", donde varias personas perdieron la vida y 14 aún están desaparecidas.",5171,2023-09-26T17:45:02-07:00,2023-09-26T17:45:02-07:00,News & Politics,/@dwespanol
YJohmVLc9QA,How to Get Around Guatemala: Complete Transportation Guide (2026),Chris & Grace,UCCM52vmXEcGzRlYyjP47PPg,guatemala transporte,topic,youtube_guatemala.csv | youtube_guatemala_lab.csv | youtube_guatemala_plus.csv,/@theroamingrosses,hace 1 año,"3,897 vistas","¿Planeas un viaje a Guatemala y no sabes cómo moverte? En este video, compartimos un análisis completo de las opciones de ...",https://www.youtube.com/watch?v=YJohmVLc9QA,"[""guatemala transporte""]","[""living in guatemala as americans"", ""travel couple guatemala"", ""intentional travel"", ""guatemala travel vlog"", ""cultural travel stories"", ""travel creators from usa"", ""honest travel vlogs"", ""expat life guatemala"", ""beginner content creators"", ""unscripted travel"", ""deep travel experiences"", ""real travel stories"", ""authentic travel couple"", ""local-focused travel"", ""travel for connection"", ""slow living abroad"", ""the roaming rosses"", ""travel vlog"", ""slow travel"", ""traveling with a dog"", ""central america travel"", ""travel""]","Planning a trip to Guatemala and not sure how to get around? In this video, we share a complete breakdown of transportation options in 2025—from our own experience traveling around the country.

We cover what it’s really like using public and private shuttles, tuk-tuks, lanchas (boat taxis), chicken buses, and Ubers. Whether you're heading to Lake Atitlán, Antigua, or beyond, we talk about what’s reliable, what’s budget-friendly, and what to expect in terms of comfort and safety.

🚙 In this guide, we cover:

The difference between public vs. private shuttles

How tuk-tuks work and where you’ll find them

What to know before taking a lancha

Tips for riding the famous chicken buses

Where Ubers are available (and where they’re not)

If you're planning your route or just want to know what to expect on the ground, we hope this helps make your travels a little smoother.

Let us know in the comments if you’ve got questions—we’re happy to help!

#GuatemalaTravel #backpackingguatemala #centralamericatravel #slowtravel

Our Mission:
We travel to connect, not just to consume. Our goal is to explore the heart of every place we visit by supporting local communities, learning through culture, and sharing honest stories along the way. We believe in slow travel, responsible choices, and leaving every destination a little better than we found it. We are not scripted. We make mistakes. We don't claim to be professional film-makers, but we are professional lovers of life. Subscribe and roam with us SLOWLY through this big, open world 🌍",3897,2025-06-10T12:03:11-07:00,2025-06-10T12:03:11-07:00,Travel & Events,/@theroamingrosses
YLFXK2c60Xc,Por estas razones el 65% de las denuncias por violación en Guatemala nunca llega a un tribunal,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@quorumgt/videos,channel,quorum_channel.csv | quorum_complete.csv | youtube_guatemala_plus.csv,/@quorumgt,,,"Cada año más de 10 mil mujeres denuncian haber sufrido una violación sexual en Guatemala. Solo en 4 de cada 10 casos hay sentencia. En el 30% de los casos, ante la falta de pruebas o la deficiente investigación, el acusa",https://www.youtube.com/watch?v=YLFXK2c60Xc,"[""@quorumgt/videos""]",[],"Cada año más de 10 mil mujeres denuncian haber sufrido una violación sexual en Guatemala. Solo en 4 de cada 10 casos hay sentencia. En el 30% de los casos, ante la falta de pruebas o la deficiente investigación, el acusado es declarado inocente. Puedes leer el reportaje en este enlace https://bit.ly/3mDttlk",200,2021-08-26T17:04:34-07:00,2021-08-26T17:04:34-07:00,News & Politics,/@quorumgt
