video_id,comment_id,video_title,channel_name,channel_id,author_name,author_channel_id,text,source_query,source_group,dataset_sources,author_handle,published_text,like_count_text,reply_count,is_pinned,viewer_rating
UhL9y3KUl8E,UgyQxncw9dtHgZFgp014AaABAg,SHAI WA: la vecina queer de Casa Presidencial,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@aditalissethevasquezrojas8039,UC_NRVt2UP88ZNTwzrZ66JSg,"Gracias por este video, que importante conocer este tipo de espacios.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@aditalissethevasquezrojas8039,hace 3 años,2,0,False,
j43HgwYFKfk,UgyRmKHMG-ygpot6nY14AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@Jel.Awesh.M,UCylqlpsh8ENNM1LqgQ1KbxA,"Triste la realidad de la USAC, y buen video, ojalá saque más frecuentemente.",@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@Jel.Awesh.M,hace 1 año,1,0,False,
j43HgwYFKfk,UgyS31-ujtXB5VmjBRV4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@ligiaguerra3057,UCRvPToDkkumha7WJAfCDk1A,Que asco,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@ligiaguerra3057,hace 1 año, ,0,False,
PjmxCj-a9Hg,UgySlQlmZmrLAq5JsLx4AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@kevinochoa3695,UCPZueDLrCS4BmTBRMA4q0fA,"Bienvenido el tren maya 🎉 como hay ineptos que se oponen a esta gran colaboración estamos hablando de desarrollo para nuestra frontera, desarrollo para el país en general acaso no saben cuantos turistas genera al año? imagínense de aquí a 10 años ya con el tren maya y todo nuestro país conectado logísticamente con trenes",@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@kevinochoa3695,hace 1 año,1,1,False,
PjmxCj-a9Hg,UgySlQlmZmrLAq5JsLx4AaABAg.ALh5XYlqNufALhOuUP3UYB,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@Burgos68,UC7IMsCxfZyWN7YQo8-JYa6Q,"Me agrado lo que usted a dicho, es cierto hay muchas personas que no piensan en el desarrollo mutuo y en el lugar de hacer comentarios de felicitaciones al Gobierno por éste desarrollo solidario,  se ponen hablar estupideces.",@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@Burgos68,hace 1 año, ,0,False,
lj983NWyAQY,UgySttznhywvGXZyF-N4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@crislexrubi4387,UCHMQ_lDhibZ-XZ_3fo6oxwg,Muy bello Guatemala. Saludos desde Honduras,Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@crislexrubi4387,hace 7 años,16,0,False,
n8iP75gIpmw,UgyVLVHQ4zNBKTTDxtp4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@inge_vergueta,UCpsKOkt5iWTbenzeuq7dsmQ,Que se podía esperar de ese diputado que estuvo con Manuel Baldizon es otro delincuente. La gente tiene que aprender a votar por el congreso también porque solo meten lacras en el congreso 😷😷,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@inge_vergueta,hace 2 años,1,0,False,
j43HgwYFKfk,UgyWzgDknElvfn9oFJZ4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@lesolorzano,UC7dadZG7kkGYnsNu6td0FbA,Nubes negras sobre el CSU. Empieza a oler a democracia.,@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@lesolorzano,hace 1 año,18,0,False,
n8iP75gIpmw,UgyX06qZFc3cNK6223J4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@josecarrera9623,UCrJn_rbo_ENAdeqneS-RmRw,"q mira el presidente Ramos
seguir .anteniendo esos.mantenidos y mucha jente con ambre q yeben su almuerzo d su casa esos simverguenzas y no asen nada bueno por guatemala solo cobrar el finde.mes y comor",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@josecarrera9623,hace 2 años, ,0,False,
is3Mk5oC19g,UgyXTA5oFwzI70TKCUd4AaABAg,Capturan a ladrón que había quedado grabado mientras robaba en una parroquia de Retalhuleu,TN23 Guatemala,UCt5Dw7ePnn0AqPqRF8Xpjkw,@denilsonlopez4083,UCFFrEmn6lPYiWyElpfzTy5Q,El humano la misma 💩💩💩,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@denilsonlopez4083,hace 21 horas, ,0,False,
TT4qJ5FXHYE,UgyYPJkzW5rbOUI_vcd4AaABAg,"I’x K’at: el primer equipo guatemalteco de pelota maya, conformado únicamente por mujeres.",Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@Santiago.Nolasco,UCNiMNUJvaRJb0_QLClqwVnA,Excelente iniciativa,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@Santiago.Nolasco,hace 3 años,2,0,False,
lj983NWyAQY,UgyYRHeJlfB9VF69LSp4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@alexandrevasquez4135,UCs_5qeqdku9tGAq22y3OcuQ,Me da mucha emoción q la ciudad de guatemala va prosperando algún día vamos hacer una de las ciudades mas famosas del mundo con alta tecnologia q china me gusta mucho este proyecto y ojalay q se cumpla..,Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@alexandrevasquez4135,hace 7 años,4,0,False,
j43HgwYFKfk,UgyYaWYhDStGYWDGkb94AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@lidiarodriguez3493,UCCBYcToQ2dwkd6TJh0FSyDg,"Importante información la. Usac de ser oposición se volvió servil, se va recuperar 👍",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@lidiarodriguez3493,hace 1 año, ,0,False,
yLZS3JiEBg8,UgyYh5BUgByoCy2qNBR4AaABAg,Arroz con pollo a la MONOPOLIO,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@angelmartinez9523,UCxcoDvP-g2_KTZDmVZtvb3w,"En resumen son periodistas patéticos y poco profesionales. Si van a dar información, no la den a medias. 
1. Existe inflación, la cual fue más alta que los datos que están proporcionado, esto afecta a las empresas o el propósito es que ahora las empresas subsidien lo que venden? 
2. Los precios internacionales aplican cuando una empresa o persona oferta o compra en bolsas de valores. Existen diferentes calidades. 
3. Existen aranceles que pagan las importaciones al menos que vayan a ser procesados y exportados (ej. beneficio 2989), el DAI en la mayoría de casos es de 10%  más IVA de 12%, más ISR y otros. Esto va desde carros a cebolla a frijoles y arroz. 
No se quejan de todos los carros importados pero aún así las agencias venden más y está en manos de pocos grupos. 
4. Los margenes netos de las industrias mencionadas a disminuido. Expliquen porque.
5. Estas empresas siguen porque han conseguido la manera de hacerlo rentable, pero cualquiera puede producir, vender, importar o exportar. La diferencia es que no saben cómo hacerlo y no tienen el dinero (la verdadera barrera de entrada). 
6. El ingenio que hablan no está en otro país por las condiciones que mencionan, lo cual desacredita que todo lo que digan sea cierto.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@angelmartinez9523,hace 2 años, ,0,False,
j43HgwYFKfk,UgyZ2zEvW_CClk8k15F4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@dinoraoroxon5771,UCW-JC6lebVmf2P1dmY_L94g,"Felicitaciones,muy buena información sobre  ese caso ni los medios informan la veracidad de todo esto,en verdad felicitaciones ojala todos los universitarios fieran como usted,sigan peleando sus derechos",@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@dinoraoroxon5771,hace 4 meses, ,0,False,
j43HgwYFKfk,Ugy_6i8lJAd2eVIRNjx4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@NataliaRodriguez-rx5mr,UCgJNFj5dnxXpcMvmuhZDPxA,Excelente vídeo!,@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@NataliaRodriguez-rx5mr,hace 1 año,1,0,False,
n8iP75gIpmw,Ugy__nsWCBggw9EzOUd4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@eddymunoz9789,UCFoIAE8k82D6AV-8gjjKaNg,"Lo que sucede señor diputado es que por trabajar en favor de la población es su trabajo y se le paga por eso, no le podemos quemar cuetes por cada dis que logro, asi que si es justo que los Respetables Periodistas investiguen las anomalías, no quiera darle vuelta a la tortilla😅😅😅😅 pues usted lobdice de forma tan fantaciosa como si a usted se le debiera celebrar el que trabaja!",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@eddymunoz9789,hace 2 años,1,1,False,
n8iP75gIpmw,Ugy__nsWCBggw9EzOUd4AaABAg.A7lbRpGUZoHA7nJxaD37u-,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@HaroldoCastillo-rh9iw,UCFjudnPLoaSL1BaRuLahyHg,Cierto.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@HaroldoCastillo-rh9iw,hace 2 años,1,0,False,
j43HgwYFKfk,Ugy_ejYOfCK6ERWL_dt4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@FernandoGarcia-jg1fj,UCe8JZoYkX5oKUZyivHYdXhw,"Entiendo lo grave de mi alma mater, ahora decir puchica, simon ya vas no hace más cercano el mensaje aleja la gravedad de este, esta hablando con universitarios no con sus cuates, los del barrio o perdón  la mara, por esa eterna adolescencia es que nadie lo trata con seriedad",@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@FernandoGarcia-jg1fj,hace 2 meses, ,0,False,
ndAZjHqzzT8,Ugy_hCCLd8GwWbnIbsd4AaABAg,Internet: escoger el menos malo,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@cmorera21,UCnU8wO1OurAmGstDw6VGjgQ,"Excelente video, gracias por contarnos cómo son este par de empresas cuando están solitas en un pais. Y pensar que aquí en Costa Rica nos quejamos por mucho menos. Le cuento como es aquí:
Yo soy cliente de Claro en el celular y la verdad, aunque la cobertura ha mejorado mucho, aún le falta. Eso si, la velocidad de internet y claridad al llamar son excelentes y las facturas muy claras.
Tengo Tigo residencial y no me puedo quejar, la velocidad es estable y falla muy poco dónde vivo. Y eso que no vivo para nada en la capital ni una cabecera de provincia, como les decimos aquí. A veces ha pasado que hasta hay huracanes y el internet como si nada. Aquí la ley indica que un cliente de servicio celular puede cambiarse hasta 5 veces de operador/plan por año y seguir con su número, el cuál es un derecho del cliente y cuyo dueño legal es la Sutel, la superintendencia de aquí.
El 3er competidor es el estatal ICE que también tiene aún buena cuota de mercado.
Hay muchas cableras regionales aparte de las 4 grandes nacionales (Tigo, Liberty (antes Movistar), Telecable y Kolbi que es del ICE).
Claro como proveedor de tv satelital está por todo el país, pero en fibra óptica apenas en algunos distritos de San José, la capital del país. El problema para los que tenemos Tigo (único proveedor en mi barrio) es que no hay servicio de fibra, solo cobre aún, y eso que hasta el ICE ya está reemplazado sus viejas líneas de par de cobre por fibra en todo el país.
En fin, solo quería contarle cómo funciona en otro país del área.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@cmorera21,hace 2 años, ,0,False,
PjmxCj-a9Hg,Ugyav8Au2cT8yVfYgp54AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@CarlosCortez-v5r,UCf5lnNZF7Qrtli9v4N_23WQ,Platiquen de petróleo  y del hospital de rabinal que paso,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@CarlosCortez-v5r,hace 1 año, ,0,False,
j43HgwYFKfk,Ugyb2uIeZGcNljNqap94AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@rogeraldana4289,UCW80DaMjQlEUibC98Cot-Dg,"Que pena que estos pusilánimes muertos de hambre de poder estén llevando a la Universidad a denigrar la democracia en Guatemala empezando con sus elecciones fraudulentas. 
Pero si bien es cierto todo lo mal habido se acaba.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@rogeraldana4289,hace 1 año, ,0,False,
n8iP75gIpmw,UgycKHbiLBi0WcSs8sh4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@raquelprado3643,UCL13XhnRzbGokEkCkEOb0-g,Nunca trabajan para el pueblo si no para si mismos,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@raquelprado3643,hace 2 años,7,0,False,
j43HgwYFKfk,UgyciTatiqHr2BpFTqJ4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@laboratorio5528,UCDrmf9y9nLgFY5wnA2hTuGA,Excelente vídeo!! Sería bueno extender este video y mencionar los nombres y facultades a los representantes que ya estan ilegalmente en su cargo,@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@laboratorio5528,hace 1 año (editado),1,0,False,
n8iP75gIpmw,UgydkbyzemdvsBJrYxt4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@JuanChang-r6k,UCTD6q1nyIe3Y7HhqjaMj72w,"Entonces, no se postulen para diputados si dicen que no alcanza el dinero",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@JuanChang-r6k,hace 2 años,8,0,False,
lj983NWyAQY,UgyeTw07aydjDqK4crN4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@jhonymanuel9891,UC0aEyakBPqcBkVJiErfSupQ,Wow una ciudad de futuro,Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@jhonymanuel9891,hace 7 años,70,0,False,
n8iP75gIpmw,Ugyeb8_nptWKXnFXH8F4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@byronpontaza,UChs3tU2BcKOT0CezykvAsGw,"Porque este programa no habla de la corrupción, de los negocios de Miguelito y Giamatei, o será que ellos les pagan",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@byronpontaza,hace 2 años,1,0,False,
n8iP75gIpmw,Ugyejets0FNr0Zh-VuZ4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@edvinparedesherrera7632,UC650pRT-OYzny3GwOH8Cgfw,Que indignante saber como se artan estos coches y finalmente el pueblo esta ciendo dañado,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@edvinparedesherrera7632,hace 2 años,1,0,False,
n8iP75gIpmw,UgyfMf4MkQsDKavjbLV4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@ErvinLeonardoCarreraLatín,UC9vMq1YF-e7C-VO0SHkbUTA,P..... Como no es su dinero  les vale v....,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@ErvinLeonardoCarreraLat%C3%ADn,hace 2 años, ,0,False,
j43HgwYFKfk,UgyhYgz2ilvm1-T5IW94AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@OmarMartinez-vv8re,UCWoAVGVqCn4xtINCMOTM4jg,"Esto es lo que los poderosos quieren esconder, sacan noticias a medias que confunden, si no acatan una orden para reinstalar a uno de sus miembros, que podemos esperar??? Entonces?? La ley es para unos y no para todos??...La San  Carlos ya no le pertenece ni representan al pueblo, "" Las ratas hacen fiesta en casa del gato""..😢",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@OmarMartinez-vv8re,hace 1 año (editado), ,0,False,
n8iP75gIpmw,UgyiGiWPuiTR2hkzmVd4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@hectoroliva949,UCDPWkUX3sNNaCx-m1dV4glA,Solo giamagyey penso en grandes proyectos la coaptacion total del estado y el gran proyecto de corrupcion,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@hectoroliva949,hace 1 año, ,0,False,
j43HgwYFKfk,UgyiegHTZAVz8J4Ogvt4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@sergiohinestroza9709,UCsGoJEvb-cFPZ2rWoJcXzEQ,La felicito señorita; al rin hubo una valiente. Dios con usted  !!!,@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@sergiohinestroza9709,hace 1 año,10,0,False,
n8iP75gIpmw,UgyihMW-pXKI2cEDqWx4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@MrDuenderojo,UCXXh7yg5KUFIWylTiKVEFKQ,Siguen con las mismas mañas....los diputados acostumbrados a estar de gorriones....,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@MrDuenderojo,hace 2 años,1,0,False,
n8iP75gIpmw,UgyisqlInC7oBNbU95Z4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@ManuelEdran,UC5H8ASmMC9WrURmzeB4ySog,Lleve su lonchera...,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@ManuelEdran,hace 2 años,1,0,False,
n8iP75gIpmw,Ugyk3PqfIuDEuXyeb494AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@edgarroldan5539,UCfM3nrxtTQMY5jFx1v1J4Gg,Cabal con pisto robado c asen micos y pericos lo de productivo para el país queda muy lejos,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@edgarroldan5539,hace 1 año, ,0,False,
n8iP75gIpmw,UgykKTDDGdoiNQIuYJd4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@CARLOSSTREMS51,UCp4iw5_5SmV9VGTFSNVGOmQ,"Quien no lo conoce que lo compre, este fue mano derecha y achichincle de Baldizón en LIDER. Andaban en helicoptero pagado por los financistas que iban a cobrar con creces si llegaban al poder. Este es un Dipucaco",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@CARLOSSTREMS51,hace 2 años, ,0,False,
lj983NWyAQY,UgymHCpILRINq5oT_7B4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@JoseReyes-rn6sh,UCIp19h9igblA2YKfSLPDAug,"FORTALEZCAMOS A NUESTRA BELLÍSIMA GUATEMALA


GUATEMALTECOS Y GUATEMALTECAS UNIDOS


ESTAN CONMIGO?",Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@JoseReyes-rn6sh,hace 6 años,14,1,False,
n8iP75gIpmw,UgymHZwhYtsW9EYkxdl4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@nestormendez6216,UCQtICyzWmhC5woCtbNgaSmg,"Nery Rodas entienda. los fondos públicos no son para pagar comida de nadie. En lo privado ok. Es para generar negocios.
En lo público paguen de su sueldo. Punto.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@nestormendez6216,hace 2 años,5,0,False,
n8iP75gIpmw,Ugynh0Cq17X889qHS0J4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@mariasamo8637,UCwha8rxULYMVtNwZWeSkE1A,No sé si todos los del Cabal son corruptos; pero Nery Rodas es un descarado corrupto.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@mariasamo8637,hace 1 año, ,0,False,
j43HgwYFKfk,UgyoRKhs1yP8oKoD3uh4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@Jel.Awesh.M,UCylqlpsh8ENNM1LqgQ1KbxA,Fuera Mazarriegos,@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@Jel.Awesh.M,hace 4 meses, ,0,False,
j43HgwYFKfk,UgyoglGwyV2PhIAvHdt4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@caminoseternos752,UCHbwIx9pmQuf7i-4_xO2EpA,"Excelente información, necesitaba saber y esta bastante claro... Ahora entiendo mejor 😢",@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@caminoseternos752,hace 6 meses (editado), ,0,False,
j43HgwYFKfk,UgyqA5EpXnBPn_uH-KB4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@RolandoCastroPérez-d7y,UCu8_3-Wg-YzNyvHYQDEscfw,Y por que no manifiestan contra toda esa mafia ante los tribunales?. Se que hay mucha suciedad en la justicia pero se debe hacer algo.,@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@RolandoCastroP%C3%A9rez-d7y,hace 1 año,2,0,False,
OkXlHx0hx-8,Ugyr_-OfFbHlc9uWhg94AaABAg,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@susievidal4134,UCIgoiXdIKJyUGmUoH2Lxdzg,Bueno los otros países tampoco queremos criminal es de México que los mandé a su país donde nacieron. Costa Rica lleva años aguantando gente de otros países ya no necesitamos más crimen en nuestro país.,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@susievidal4134,hace 1 día,3,0,False,
06mFNPU0aB8,UgysnIFZt6-_f2iGbid4AaABAg,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,Noti7,UCVpSRoZgngfSL03Nlbjtq9A,@edithsan7688,UCXN2s7DwTJm33xO-pNkAdaA,Buen trabajo,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@edithsan7688,hace 2 semanas, ,0,False,
